Date,User,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
2026-05-21T14:27:19.530Z,demo-user@example.com,,,On-Demand,gpt-5.5-medium,No,0,0,0,0,0,Free
2026-05-21T14:27:17.068Z,demo-user@example.com,,,On-Demand,gpt-5.5-medium,No,0,0,0,0,0,Free
2026-05-21T14:26:37.092Z,demo-user@example.com,,,On-Demand,gpt-5.5-medium,No,0,12738,319488,455,332681,0.32
2026-05-21T14:25:15.059Z,demo-user@example.com,,,On-Demand,gpt-5.5-medium,No,0,14407,465920,1773,482100,0.48
2026-05-21T14:23:32.779Z,demo-user@example.com,,,On-Demand,gpt-5.5-medium,No,0,70213,220160,947,291320,0.56
2026-05-21T14:20:20.636Z,demo-user@example.com,,,On-Demand,gpt-5.5-medium,No,0,73069,589312,4144,666525,0.95
2026-05-21T14:16:05.129Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,61902,239104,1288,302294,0.12
2026-05-21T14:03:02.374Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,44853,139008,2425,186286,0.08
2026-05-21T14:00:43.285Z,demo-user@example.com,,,On-Demand,claude-4.6-sonnet-medium-thinking,No,154216,16,587915,2978,745125,0.99
2026-05-21T13:50:54.418Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,44596,455424,5041,505061,0.19
2026-05-21T13:50:45.798Z,demo-user@example.com,,,On-Demand,claude-4.6-sonnet-medium-thinking,No,70234,31,1393099,18206,1481570,1.32
2026-05-21T13:48:53.510Z,demo-user@example.com,,,On-Demand,claude-4.6-sonnet-medium-thinking,No,4469,8,206033,1107,211617,0.15
2026-05-21T13:45:54.154Z,demo-user@example.com,,,On-Demand,claude-4.6-sonnet-medium-thinking,No,33162,6,86326,669,120163,0.19
2026-05-21T13:45:43.118Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,22,18364,222,18608,0.01
2026-05-21T13:45:28.674Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,1,18383,269,18653,0.01
2026-05-21T13:44:49.271Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,1,18383,273,18657,0.01
2026-05-21T13:43:44.149Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,15797,2587,167,18551,0.01
2026-05-21T13:36:58.733Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,31977,200448,2102,234527,0.09
2026-05-21T13:25:36.826Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,52675,150272,206,203153,0.08
2026-05-21T13:22:31.373Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,88912,1263616,10667,1363195,0.50
2026-05-21T13:20:41.704Z,demo-user@example.com,,,On-Demand,gpt-5.5-medium,No,0,75246,446464,4353,526063,0.86
2026-05-21T13:18:10.984Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,15277,536064,3130,554471,0.20
2026-05-21T13:14:51.796Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,17959,546304,1897,566160,0.20
2026-05-21T13:10:25.637Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,17333,393472,1381,412186,0.15
2026-05-21T13:01:52.108Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,1400,105472,393,107265,0.04
2026-05-21T12:59:31.601Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,36462,419840,5552,461854,0.17
2026-05-21T10:47:59.845Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,25430,159232,1736,186398,0.07
2026-05-21T10:47:06.953Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,93794,186112,1027,280933,0.11
2026-05-21T10:45:22.646Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,4654,511232,1615,517501,0.18
2026-05-21T10:44:11.131Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,83066,320256,3311,406633,0.16
2026-05-21T10:23:22.794Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,16048,674304,7993,698345,0.26
2026-05-21T10:21:54.512Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,5364,148736,1898,155998,0.06
2026-05-21T10:20:21.879Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,31589,72192,7333,111114,0.05
2026-05-21T10:19:49.229Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,121637,1283584,10819,1416040,0.53
2026-05-21T10:19:19.104Z,demo-user@example.com,,,"Errored, No Charge",composer-2.5,No,0,0,0,0,0,Free
2026-05-21T10:19:19.102Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,3633,0,5550,9183,0.01
2026-05-21T10:17:28.486Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,1753,108032,358,110143,0.04
2026-05-21T10:16:54.992Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,1292,69376,840,71508,0.03
2026-05-21T10:16:06.320Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,5214,124928,1799,131941,0.05
2026-05-21T10:08:25.523Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,31585,219392,5093,256070,0.10
2026-05-21T09:25:19.913Z,demo-user@example.com,,,On-Demand,auto,No,0,4902,839168,1619,845689,0.23
2026-05-21T09:25:16.709Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,13208,1226496,3648,1243352,0.44
2026-05-21T09:22:59.282Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,67563,759040,5878,832481,0.31
2026-05-21T09:20:33.774Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,51899,523008,5907,580814,0.22
2026-05-21T09:19:02.572Z,demo-user@example.com,,,On-Demand,auto,No,0,16764,992768,9198,1018730,0.32
2026-05-21T09:15:16.757Z,demo-user@example.com,,,On-Demand,auto,No,0,951,101888,777,103616,0.03
2026-05-21T09:14:49.599Z,demo-user@example.com,,,On-Demand,auto,No,0,10461,581632,4606,596699,0.19
2026-05-21T09:10:07.422Z,demo-user@example.com,,,On-Demand,auto,No,0,4720,96000,1741,102461,0.04
2026-05-21T09:09:23.025Z,demo-user@example.com,,,On-Demand,auto,No,0,90519,1008896,18993,1118408,0.48
2026-05-21T09:07:46.546Z,demo-user@example.com,,,On-Demand,auto,No,0,8353,174848,2623,185824,0.07
2026-05-21T09:06:02.641Z,demo-user@example.com,,,On-Demand,auto,No,0,52165,533504,6886,592555,0.24
2026-05-21T09:05:15.194Z,demo-user@example.com,,,On-Demand,auto,No,0,12263,472832,7128,492223,0.18
2026-05-21T09:04:48.819Z,demo-user@example.com,,,On-Demand,auto,No,0,68257,295936,3827,368020,0.18
2026-05-21T09:03:37.485Z,demo-user@example.com,,,On-Demand,auto,No,0,16041,283648,5689,305378,0.13
2026-05-21T09:03:21.380Z,demo-user@example.com,,,On-Demand,auto,No,0,10519,5632,147,16298,0.02
2026-05-21T09:02:02.275Z,demo-user@example.com,,,On-Demand,auto,No,0,34544,552448,11197,598189,0.25
2026-05-21T09:00:31.900Z,demo-user@example.com,,,On-Demand,auto,No,0,37474,470272,3582,511328,0.19
2026-05-21T08:59:14.106Z,demo-user@example.com,,,On-Demand,auto,No,0,4378,381184,2077,387639,0.11
2026-05-21T08:57:27.344Z,demo-user@example.com,,,On-Demand,auto,No,0,8788,288000,3797,300585,0.11
2026-05-21T08:55:59.292Z,demo-user@example.com,,,On-Demand,auto,No,0,6075,165632,2852,174559,0.07
2026-05-21T08:55:19.591Z,demo-user@example.com,,,On-Demand,auto,No,0,3824,111872,318,116014,0.03
2026-05-21T08:53:03.628Z,demo-user@example.com,,,On-Demand,auto,No,0,30628,108544,2101,141273,0.08
2026-05-21T08:51:48.532Z,demo-user@example.com,,,On-Demand,auto,No,0,27088,45056,1958,74102,0.06
2026-05-21T08:48:14.151Z,demo-user@example.com,,,On-Demand,auto,No,0,32450,95744,1425,129619,0.07
2026-05-21T08:47:39.913Z,demo-user@example.com,,,On-Demand,auto,No,0,14544,224000,2346,240890,0.09
2026-05-21T08:46:35.463Z,demo-user@example.com,,,On-Demand,auto,No,0,7249,90112,1081,98442,0.04
2026-05-21T08:46:12.608Z,demo-user@example.com,,,On-Demand,auto,No,0,16659,41984,641,59284,0.04
2026-05-21T08:44:41.616Z,demo-user@example.com,,,On-Demand,auto,No,0,20292,853760,12375,886427,0.31
2026-05-21T08:42:22.890Z,demo-user@example.com,,,On-Demand,auto,No,0,13617,376832,5241,395690,0.14
2026-05-21T08:38:48.517Z,demo-user@example.com,,,On-Demand,auto,No,0,2742,145408,668,148818,0.04
2026-05-21T08:38:26.784Z,demo-user@example.com,,,On-Demand,auto,No,0,36956,331776,6671,375403,0.17
2026-05-21T08:38:07.745Z,demo-user@example.com,,,On-Demand,auto,No,0,3118,121856,620,125594,0.04
2026-05-21T08:35:45.387Z,demo-user@example.com,,,On-Demand,auto,No,0,18277,104192,1930,124399,0.06
2026-05-21T08:33:58.443Z,demo-user@example.com,,,On-Demand,auto,No,0,30613,239360,2887,272860,0.12
2026-05-21T08:33:46.003Z,demo-user@example.com,,,"Errored, No Charge",gpt-5.5-medium,No,0,0,0,0,0,Free
2026-05-21T08:33:46.002Z,demo-user@example.com,,,On-Demand,gpt-5.5-medium,No,0,0,0,0,0,Free
2026-05-21T08:33:12.817Z,demo-user@example.com,,,On-Demand,auto,No,0,109600,357376,548,467524,0.23
2026-05-21T08:26:13.982Z,demo-user@example.com,,,On-Demand,auto,No,0,294881,1719552,19265,2033698,0.91
2026-05-21T08:24:55.450Z,demo-user@example.com,,,On-Demand,auto,No,0,463,131328,126,131917,0.03
2026-05-21T08:24:12.417Z,demo-user@example.com,,,On-Demand,composer-2.5-fast,No,0,45090,437248,5890,488228,0.34
2026-05-21T08:24:12.257Z,demo-user@example.com,,,On-Demand,composer-2.5-fast,No,0,52615,488704,6902,548221,0.39
2026-05-21T08:24:12.248Z,demo-user@example.com,,,On-Demand,composer-2.5-fast,No,0,33767,254240,3631,291638,0.21
2026-05-21T08:23:59.883Z,demo-user@example.com,,,On-Demand,gpt-5.5-medium,No,0,58395,63488,3389,125272,0.46
2026-05-21T08:23:10.943Z,demo-user@example.com,,,On-Demand,auto,No,0,1600,259328,571,261499,0.07
2026-05-21T08:22:24.527Z,demo-user@example.com,,,On-Demand,auto,No,0,8450,239872,2500,250822,0.09
2026-05-21T08:21:25.679Z,demo-user@example.com,,,On-Demand,gpt-5.5-medium,No,0,47178,63488,931,111597,0.32
2026-05-21T08:18:56.079Z,demo-user@example.com,,,On-Demand,auto,No,0,6231,435200,1588,443019,0.13
2026-05-21T08:18:33.656Z,demo-user@example.com,,,On-Demand,auto,No,0,25291,54272,932,80495,0.05
2026-05-21T08:17:19.111Z,demo-user@example.com,,,On-Demand,auto,No,0,52838,396032,5608,454478,0.20
2026-05-21T08:15:54.982Z,demo-user@example.com,,,On-Demand,auto,No,0,36036,253440,4060,293536,0.13
2026-05-21T08:14:50.721Z,demo-user@example.com,,,On-Demand,auto,No,0,1806,92928,376,95110,0.03
2026-05-21T08:10:55.777Z,demo-user@example.com,,,On-Demand,auto,No,0,72412,466944,6602,545958,0.25
2026-05-21T08:06:24.684Z,demo-user@example.com,,,On-Demand,auto,No,0,24313,89088,902,114303,0.06
2026-05-21T08:03:17.474Z,demo-user@example.com,,,On-Demand,auto,No,0,39202,488192,8070,535464,0.22
2026-05-21T08:01:21.779Z,demo-user@example.com,,,On-Demand,auto,No,0,54920,58880,937,114737,0.09
2026-05-21T08:00:57.692Z,demo-user@example.com,,,On-Demand,auto,No,0,72220,166656,380,239256,0.13
2026-05-21T07:52:02.958Z,demo-user@example.com,,,On-Demand,auto,No,0,68384,963072,6004,1037460,0.36
2026-05-21T07:51:00.678Z,demo-user@example.com,,,On-Demand,gpt-5.5-medium,No,0,5183,257024,1725,263932,0.27
2026-05-21T07:50:17.558Z,demo-user@example.com,,,On-Demand,gpt-5.5-medium,No,0,56269,6656,245,63170,0.31
2026-05-21T07:46:16.510Z,demo-user@example.com,,,On-Demand,auto,No,0,55851,118528,1492,175871,0.11
2026-05-21T07:44:54.024Z,demo-user@example.com,,,On-Demand,auto,No,0,53183,413696,4258,471137,0.20
2026-05-21T07:37:29.675Z,demo-user@example.com,,,On-Demand,auto,No,0,88644,177152,580,266376,0.16
2026-05-21T07:34:11.537Z,demo-user@example.com,,,On-Demand,auto,No,0,3697,105984,408,110089,0.03
2026-05-21T07:29:46.546Z,demo-user@example.com,,,On-Demand,auto,No,0,47997,364288,5864,418149,0.19
2026-05-21T07:27:02.706Z,demo-user@example.com,,,On-Demand,auto,No,0,10885,188672,1468,201025,0.07
2026-05-21T07:26:36.247Z,demo-user@example.com,,,On-Demand,auto,No,0,25436,165120,2301,192857,0.09
2026-05-21T07:25:37.468Z,demo-user@example.com,,,On-Demand,auto,No,0,19257,180480,1504,201241,0.08
2026-05-21T07:25:06.049Z,demo-user@example.com,,,On-Demand,auto,No,0,29247,299520,5099,333866,0.14
2026-05-21T07:23:34.432Z,demo-user@example.com,,,On-Demand,auto,No,0,799,44288,297,45384,0.01
2026-05-21T07:23:12.777Z,demo-user@example.com,,,On-Demand,auto,No,0,21742,66048,390,88180,0.05
2026-05-21T07:22:35.903Z,demo-user@example.com,,,On-Demand,auto,No,0,38515,361984,5058,405557,0.17
2026-05-21T07:02:08.869Z,demo-user@example.com,,,On-Demand,auto,No,0,16768,157696,1872,176336,0.07
2026-05-21T06:51:57.985Z,demo-user@example.com,,,On-Demand,auto,No,0,164114,998656,3517,1166287,0.48
2026-05-21T06:50:54.538Z,demo-user@example.com,,,On-Demand,auto,No,0,59899,129280,3576,192755,0.13
2026-05-20T23:08:20.865Z,demo-user@example.com,,,On-Demand,auto,No,0,58041,629504,5481,693026,0.26
2026-05-20T22:41:06.205Z,demo-user@example.com,,,On-Demand,auto,No,0,79568,1897984,3985,1981537,0.60
2026-05-20T22:39:18.679Z,demo-user@example.com,,,On-Demand,auto,No,0,136596,541184,1653,679433,0.32
2026-05-20T22:13:14.593Z,demo-user@example.com,,,On-Demand,auto,No,0,11043,1394176,2587,1407806,0.38
2026-05-20T22:02:14.954Z,demo-user@example.com,,,On-Demand,auto,No,0,152996,1616128,12074,1781198,0.67
2026-05-20T21:58:29.882Z,demo-user@example.com,,,On-Demand,auto,No,0,5457,481536,1854,488847,0.14
2026-05-20T21:53:23.336Z,demo-user@example.com,,,On-Demand,auto,No,0,7448,217088,594,225130,0.07
2026-05-20T21:52:04.928Z,demo-user@example.com,,,On-Demand,auto,No,0,13700,516352,5066,535118,0.18
2026-05-20T21:48:00.713Z,demo-user@example.com,,,On-Demand,auto,No,0,57096,486400,3054,546550,0.21
2026-05-20T21:31:35.564Z,demo-user@example.com,,,On-Demand,auto,No,0,7019,226816,1626,235461,0.08
2026-05-20T21:29:20.933Z,demo-user@example.com,,,On-Demand,auto,No,0,3489,121856,826,126171,0.04
2026-05-20T21:28:05.266Z,demo-user@example.com,,,On-Demand,auto,No,0,1529,78592,234,80355,0.02
2026-05-20T21:27:05.765Z,demo-user@example.com,,,On-Demand,auto,No,0,11375,224768,2921,239064,0.09
2026-05-20T21:17:43.375Z,demo-user@example.com,,,On-Demand,auto,No,0,1989,82688,609,85286,0.03
2026-05-20T21:16:21.911Z,demo-user@example.com,,,On-Demand,auto,No,0,10240,494080,3819,508139,0.16
2026-05-20T21:14:37.019Z,demo-user@example.com,,,On-Demand,auto,No,0,576,367616,108,368300,0.09
2026-05-20T21:14:20.066Z,demo-user@example.com,,,On-Demand,auto,No,0,17522,64512,1241,83275,0.05
2026-05-20T21:12:21.827Z,demo-user@example.com,,,On-Demand,auto,No,0,172301,370688,555,543544,0.31
2026-05-20T21:10:51.774Z,demo-user@example.com,,,On-Demand,auto,No,0,3560,341504,411,345475,0.09
2026-05-20T21:09:10.409Z,demo-user@example.com,,,On-Demand,auto,No,0,12350,1154560,8757,1175667,0.36
2026-05-20T21:06:59.370Z,demo-user@example.com,,,On-Demand,auto,No,0,151936,758784,12468,923188,0.45
2026-05-20T21:06:04.115Z,demo-user@example.com,,,On-Demand,gpt-5.5-medium,No,0,132781,265216,2811,400808,0.98
2026-05-20T21:05:10.245Z,demo-user@example.com,,,On-Demand,gpt-5.5-medium,No,0,110952,8704,672,120328,0.61
2026-05-20T20:56:43.771Z,demo-user@example.com,,,On-Demand,auto,No,0,8985,467712,5808,482505,0.16
2026-05-20T20:51:12.147Z,demo-user@example.com,,,On-Demand,auto,No,0,12807,641280,4624,658711,0.20
2026-05-20T20:47:52.198Z,demo-user@example.com,,,On-Demand,auto,No,0,10729,983296,5547,999572,0.29
2026-05-20T20:43:46.155Z,demo-user@example.com,,,On-Demand,auto,No,0,8975,617984,4188,631147,0.19
2026-05-20T20:39:45.274Z,demo-user@example.com,,,On-Demand,auto,No,0,82706,548864,6999,638569,0.28
2026-05-20T20:38:59.794Z,demo-user@example.com,,,On-Demand,auto,No,0,10129,585728,5672,601529,0.19
2026-05-20T20:36:07.390Z,demo-user@example.com,,,On-Demand,auto,No,0,70761,1255424,7798,1333983,0.45
2026-05-20T20:35:27.627Z,demo-user@example.com,,,On-Demand,auto,No,0,75237,492032,13426,580695,0.30
2026-05-20T16:49:58.384Z,demo-user@example.com,,,On-Demand,auto,No,0,52044,4352,3041,59437,0.08
2026-05-20T16:23:22.441Z,demo-user@example.com,,,On-Demand,auto,No,0,56870,471808,4531,533209,0.22
2026-05-20T16:18:17.116Z,demo-user@example.com,,,On-Demand,auto,No,0,42951,281600,1406,325957,0.13
2026-05-20T16:15:32.073Z,demo-user@example.com,,,On-Demand,auto,No,0,46553,439808,4567,490928,0.20
2026-05-20T16:15:24.443Z,demo-user@example.com,,,On-Demand,auto,No,0,39354,280320,3517,323191,0.14
2026-05-20T16:14:45.163Z,demo-user@example.com,,,On-Demand,auto,No,0,3254,179968,464,183686,0.05
2026-05-20T16:11:01.677Z,demo-user@example.com,,,On-Demand,auto,No,0,55112,339968,2157,397237,0.17
2026-05-20T16:07:39.236Z,demo-user@example.com,,,On-Demand,auto,No,0,50446,492544,6074,549064,0.22
2026-05-20T16:06:53.752Z,demo-user@example.com,,,On-Demand,auto,No,0,27204,87040,1158,115402,0.06
2026-05-20T15:36:36.207Z,demo-user@example.com,,,On-Demand,auto,No,0,15148,353792,6526,375466,0.15
2026-05-20T15:36:22.273Z,demo-user@example.com,,,On-Demand,auto,No,0,0,0,0,0,Free
2026-05-20T15:35:03.052Z,demo-user@example.com,,,On-Demand,auto,No,0,6935,108032,3456,118423,0.06
2026-05-20T15:33:53.307Z,demo-user@example.com,,,On-Demand,auto,No,0,28799,231424,2927,263150,0.11
2026-05-20T15:33:47.709Z,demo-user@example.com,,,"Errored, No Charge",auto,No,0,0,0,0,0,Free
2026-05-20T15:33:47.708Z,demo-user@example.com,,,On-Demand,auto,No,0,0,0,0,0,Free
2026-05-20T15:32:14.534Z,demo-user@example.com,,,On-Demand,auto,No,0,16039,84992,579,101610,0.04
2026-05-20T15:22:44.580Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,157499,2441216,19384,2618099,0.96
2026-05-20T14:53:21.373Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,119255,1220096,8391,1347742,0.50
2026-05-20T14:52:56.606Z,demo-user@example.com,,,On-Demand,auto,No,0,2796,188672,375,191843,0.05
2026-05-20T14:43:12.101Z,demo-user@example.com,,,On-Demand,auto,No,0,30204,771840,5836,807880,0.27
2026-05-20T14:34:52.287Z,demo-user@example.com,,,On-Demand,auto,No,0,61809,738048,7613,807470,0.31
2026-05-20T14:33:44.838Z,demo-user@example.com,,,On-Demand,auto,No,0,9628,675328,5123,690079,0.21
2026-05-20T14:30:48.992Z,demo-user@example.com,,,On-Demand,auto,No,0,89299,589824,7961,687084,0.31
2026-05-20T13:01:20.752Z,demo-user@example.com,,,On-Demand,auto,No,0,15324,65280,429,81033,0.04
2026-05-20T12:19:23.672Z,demo-user@example.com,,,On-Demand,auto,No,0,1618,219648,769,222035,0.06
2026-05-20T12:01:06.532Z,demo-user@example.com,,,On-Demand,auto,No,0,160834,1338624,16960,1516418,0.64
2026-05-20T11:57:41.513Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,6556,669696,1355,677607,0.24
2026-05-20T11:57:31.919Z,demo-user@example.com,,,On-Demand,auto,No,0,4650,103168,1312,109130,0.04
2026-05-20T11:56:40.887Z,demo-user@example.com,,,On-Demand,auto,No,0,13858,23040,257,37155,0.02
2026-05-20T11:51:17.107Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,162424,1459968,17262,1639654,0.62
2026-05-20T11:45:13.602Z,demo-user@example.com,,,On-Demand,auto,No,0,12782,269824,3659,286265,0.11
2026-05-20T11:44:25.774Z,demo-user@example.com,,,On-Demand,auto,No,0,18070,22016,337,40423,0.03
2026-05-20T11:42:50.757Z,demo-user@example.com,,,On-Demand,auto,No,0,44258,479744,7774,531776,0.22
2026-05-20T11:40:26.667Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,120442,378880,9298,508620,0.21
2026-05-20T11:39:09.848Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,116967,936960,10355,1064282,0.40
2026-05-20T11:38:37.903Z,demo-user@example.com,,,On-Demand,auto,No,0,42406,377088,5628,425122,0.18
2026-05-20T11:38:37.742Z,demo-user@example.com,,,On-Demand,auto,No,0,33247,4352,1716,39315,0.05
2026-05-20T11:36:18.863Z,demo-user@example.com,,,On-Demand,auto,No,0,33308,205824,2677,241809,0.11
2026-05-20T11:35:10.116Z,demo-user@example.com,,,On-Demand,auto,No,0,33119,161792,4214,199125,0.11
2026-05-20T11:33:33.377Z,demo-user@example.com,,,On-Demand,auto,No,0,33660,262400,4593,300653,0.14
2026-05-20T11:31:23.079Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,7463,287744,2902,298109,0.11
2026-05-20T11:26:59.114Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,64417,880640,7467,952524,0.35
2026-05-20T11:25:30.758Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,58472,172288,794,231554,0.09
2026-05-20T11:25:00.161Z,demo-user@example.com,,,On-Demand,auto,No,0,48645,547840,6304,602789,0.24
2026-05-20T11:21:20.133Z,demo-user@example.com,,,On-Demand,auto,No,0,114780,594944,2290,712014,0.31
2026-05-20T11:20:17.140Z,demo-user@example.com,,,On-Demand,auto,No,0,4140,217600,1592,223332,0.07
2026-05-20T11:19:00.897Z,demo-user@example.com,,,On-Demand,auto,No,0,633,107520,723,108876,0.03
2026-05-20T11:17:09.402Z,demo-user@example.com,,,On-Demand,auto,No,0,5813,519168,2189,527170,0.15
2026-05-20T11:13:31.187Z,demo-user@example.com,,,On-Demand,auto,No,0,947,202496,372,203815,0.05
2026-05-20T11:13:12.240Z,demo-user@example.com,,,On-Demand,auto,No,0,2640,299008,511,302159,0.08
2026-05-20T11:11:10.787Z,demo-user@example.com,,,On-Demand,auto,No,0,11934,1417984,5404,1435322,0.40
2026-05-20T11:07:22.921Z,demo-user@example.com,,,On-Demand,auto,No,0,23509,78848,1138,103495,0.06
2026-05-20T11:07:13.254Z,demo-user@example.com,,,On-Demand,auto,No,0,11560,756224,3598,771382,0.23
2026-05-20T11:05:29.065Z,demo-user@example.com,,,On-Demand,auto,No,0,35682,206080,4001,245763,0.12
2026-05-20T10:57:36.524Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,11814,810752,6277,828843,0.30
2026-05-20T10:56:28.188Z,demo-user@example.com,,,On-Demand,auto,No,0,12725,1312512,5168,1330405,0.38
2026-05-20T10:54:44.593Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,10564,647936,6413,664913,0.24
2026-05-20T10:53:30.199Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,78534,891648,9411,979593,0.37
2026-05-20T10:53:23.819Z,demo-user@example.com,,,On-Demand,auto,No,0,18500,582912,6714,608126,0.21
2026-05-20T10:50:49.136Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,30516,1327360,15736,1373612,0.50
2026-05-20T10:50:42.152Z,demo-user@example.com,,,On-Demand,composer-2.5,No,0,0,0,0,0,Free
2026-05-20T10:49:30.617Z,demo-user@example.com,,,On-Demand,auto,No,0,90839,710400,7931,809170,0.34
2026-05-20T10:48:55.105Z,demo-user@example.com,,,On-Demand,auto,No,0,78274,409856,5423,493553,0.23
